sentence_id	token_id	token	surprisal
604	3	recorded	15.006765
604	4	the	4.098081
604	5	song	10.403993
604	6	.	1.974541
605	1	The	0.0
605	2	singer	15.160041
605	3	started	11.67856
605	4	the	3.814765
605	5	videogame	20.390919
605	6	.	4.463096
606	1	The	0.0
606	2	singer	15.160041
606	3	started	11.67856
606	4	the	3.814765
606	5	concert	11.090694
606	6	.	2.329416
607	1	The	0.0
607	2	skater	18.204189
607	3	rode	16.2834
607	4	the	3.633793
607	5	bus	9.59374
607	6	.	3.396846
608	1	The	0.0
608	2	skater	18.204189
608	3	rode	16.2834
608	4	the	3.633793
608	5	skates	16.153748
608	6	.	2.935584
609	1	The	0.0
609	2	skier	19.237038
609	3	gained	14.887659
609	4	the	3.651727
609	5	ball	8.167704
609	6	.	2.243129
610	1	The	0.0
610	2	skier	19.237038
610	3	gained	14.887659
610	4	the	3.651727
610	5	speed	11.815061
610	6	.	3.719796
611	1	The	0.0
611	2	skipper	17.594725
611	3	assembled	15.567284
611	4	the	4.702403
611	5	bicycle	13.193405
611	6	.	2.347069
612	1	The	0.0
612	2	skipper	17.594725
612	3	assembled	15.567284
612	4	the	4.702403
612	5	sailboat	15.732797
612	6	.	2.108083
613	1	The	0.0
613	2	smuggler	20.096235
613	3	sold	11.312393
613	4	the	3.317936
613	5	flower	15.275072
613	6	.	3.152486
614	1	The	0.0
614	2	smuggler	20.096235
614	3	sold	11.312393
614	4	the	3.317936
614	5	weapon	11.563135
614	6	.	2.911815
615	1	The	0.0
615	2	UNK-LC-er	12.617924
615	3	flipped	18.961739
615	4	the	5.023363
615	5	bike	13.814619
615	6	.	2.283847
616	1	The	0.0
616	2	UNK-LC-er	12.617924
616	3	flipped	18.961739
616	4	the	5.023363
616	5	board	10.738598
616	6	.	2.27766
617	1	The	0.0
617	2	soldier	16.423174
617	3	carried	13.306703
617	4	the	4.20479
617	5	ball	6.654064
617	6	.	3.217041
618	1	The	0.0
618	2	soldier	16.423174
618	3	carried	13.306703
618	4	the	4.20479
618	5	rifle	11.705639
618	6	.	2.927311
619	1	The	0.0
619	2	soldier	16.423174
619	3	celebrated	15.320807
619	4	the	3.777277
619	5	graduation	15.940806
619	6	.	3.098095
620	1	The	0.0
620	2	soldier	16.423174
620	3	celebrated	15.320807
620	4	the	3.777277
620	5	victory	12.183143
620	6	.	2.503817
621	1	The	0.0
621	2	soldier	16.423174
621	3	checked	15.344763
621	4	the	4.046357
621	5	burner	14.833446
621	6	.	2.192337
622	1	The	0.0
622	2	soldier	16.423174
622	3	checked	15.344763
622	4	the	4.046357
622	5	rifle	11.254838
622	6	.	2.333564
623	1	The	0.0
623	2	soldier	16.423174
623	3	crossed	13.921297
623	4	the	2.109637
623	5	stage	5.677527
623	6	.	2.067564
624	1	The	0.0
624	2	soldier	16.423174
624	3	crossed	13.921297
624	4	the	2.109637
624	5	river	6.629652
624	6	.	1.850035
625	1	The	0.0
625	2	soldier	16.423174
625	3	dug	14.760982
625	4	the	5.772324
625	5	pool	11.744653
625	6	.	2.809526
626	1	The	0.0
626	2	soldier	16.423174
626	3	dug	14.760982
626	4	the	5.772324
626	5	trench	14.432195
626	6	.	2.615396
627	1	The	0.0
627	2	soldier	16.423174
627	3	fought	13.279705
627	4	the	3.775333
627	5	cancer	14.946569
627	6	.	2.390878
628	1	The	0.0
628	2	soldier	16.423174
628	3	fought	13.279705
628	4	the	3.775333
628	5	enemy	12.326657
628	6	.	1.879707
629	1	The	0.0
629	2	soldier	16.423174
629	3	gathered	12.922785
629	4	the	6.098034
629	5	ball	8.415772
629	6	.	2.503293
630	1	The	0.0
630	2	soldier	16.423174
630	3	gathered	12.922785
630	4	the	6.098034
630	5	ammunition	15.955799
630	6	.	2.720899
631	1	The	0.0
631	2	soldier	16.423174
631	3	gathered	12.922785
631	4	the	6.098034
631	5	grass	12.256944
631	6	.	2.444067
632	1	The	0.0
632	2	soldier	16.423174
632	3	gathered	12.922785
632	4	the	6.098034
632	5	flag	10.748828
632	6	.	2.366102
633	1	The	0.0
633	2	soldier	16.423174
633	3	heard	12.909826
633	4	the	4.054655
633	5	poem	13.862997
633	6	.	2.232613
634	1	The	0.0
634	2	soldier	16.423174
634	3	heard	12.909826
634	4	the	4.054655
634	5	command	14.488109
634	6	.	2.759434
635	1	The	0.0
635	2	soldier	16.423174
635	3	held	11.322799
635	4	the	4.452646
635	5	comb	18.039797
635	6	.	2.039695
636	1	The	0.0
636	2	soldier	16.423174
636	3	held	11.322799
636	4	the	4.452646
636	5	flag	11.055451
636	6	.	2.009606
637	1	The	0.0
637	2	soldier	16.423174
637	3	hung	15.091351
637	4	the	6.162892
637	5	picture	9.565148
637	6	.	2.387313
638	1	The	0.0
638	2	soldier	16.423174
638	3	hung	15.091351
638	4	the	6.162892
638	5	rifle	11.854913
638	6	.	2.362931
639	1	The	0.0
639	2	soldier	16.423174
639	3	reached	13.960495
639	4	the	3.111527
639	5	supermarket	15.663979
639	6	.	2.852488
640	1	The	0.0
640	2	soldier	16.423174
640	3	reached	13.960495
640	4	the	3.111527
640	5	trench	16.56465
640	6	.	2.447404
641	1	The	0.0
641	2	soldier	16.423174
641	3	released	13.844812
641	4	the	3.724071
641	5	film	9.395904
641	6	.	2.66904
642	1	The	0.0
642	2	soldier	16.423174
642	3	released	13.844812
642	4	the	3.724071
642	5	prisoner	15.674517
642	6	.	3.353092
643	1	The	0.0
643	2	soldier	16.423174
643	3	threw	13.038991
643	4	the	3.366551
643	5	ball	5.713496
643	6	.	4.019969
644	1	The	0.0
644	2	soldier	16.423174
644	3	threw	13.038991
644	4	the	3.366551
644	5	bomb	10.870059
644	6	.	3.745568
645	1	The	0.0
645	2	soldier	16.423174
645	3	threw	13.038991
645	4	the	3.366551
645	5	snowball	16.870443
645	6	.	3.177323
646	1	The	0.0
646	2	soldier	16.423174
646	3	threw	13.038991
646	4	the	3.366551
646	5	bomb	10.870059
646	6	.	3.745568
647	1	The	0.0
647	2	soldier	16.423174
647	3	used	10.048402
647	4	the	4.228156
647	5	brush	14.199482
647	6	.	2.729755
648	1	The	0.0
648	2	soldier	16.423174
648	3	used	10.048402
648	4	the	4.228156
648	5	knife	13.457485
648	6	.	2.372153
649	1	The	0.0
649	2	soldier	16.423174
649	3	wore	12.750131
649	4	the	3.721974
649	5	jeans	13.308392
649	6	.	2.112164
650	1	The	0.0
650	2	soldier	16.423174
650	3	wore	12.750131
650	4	the	3.721974
650	5	helmet	10.668635
650	6	.	2.160754
651	1	The	0.0
651	2	soldier	16.423174
651	3	wore	12.750131
651	4	the	3.721974
651	5	pajamas	16.394445
651	6	.	2.04303
652	1	The	0.0
652	2	soldier	16.423174
652	3	wore	12.750131
652	4	the	3.721974
652	5	uniform	13.392246
652	6	.	3.178643
653	1	The	0.0
653	2	speaker	13.216649
653	3	entertained	19.047003
653	4	the	2.42394
653	5	dog	13.593225
653	6	.	2.143047
654	1	The	0.0
654	2	speaker	13.216649
654	3	entertained	19.047003
654	4	the	2.42394
654	5	audience	10.761741
654	6	.	1.748813
655	1	The	0.0
655	2	spectator	18.469223
655	3	bought	12.786277
655	4	the	3.446569
655	5	car	7.574154
655	6	.	2.385878
656	1	The	0.0
656	2	spectator	18.469223
656	3	bought	12.786277
656	4	the	3.446569
656	5	ticket	10.569375
656	6	.	2.306119
657	1	The	0.0
657	2	spectator	18.469223
657	3	enjoyed	14.716917
657	4	the	3.517812
657	5	breakfast	14.622416
657	6	.	2.242176
658	1	The	0.0
658	2	spectator	18.469223
658	3	enjoyed	14.716917
658	4	the	3.517812
658	5	game	8.793927
658	6	.	1.971594
659	1	The	0.0
659	2	spectator	18.469223
659	3	heard	15.189588
659	4	the	4.396391
659	5	horn	15.182859
659	6	.	2.120831
660	1	The	0.0
660	2	spectator	18.469223
660	3	heard	15.189588
660	4	the	4.396391
660	5	speech	12.108316
660	6	.	1.946121
661	1	The	0.0
661	2	spectator	18.469223
661	3	watched	14.461038
661	4	the	3.381337
661	5	bird	12.143827
661	6	.	1.942538
662	1	The	0.0
662	2	spectator	18.469223
662	3	watched	14.461038
662	4	the	3.381337
662	5	game	8.52637
662	6	.	1.821405
663	1	The	0.0
663	2	UNK-LC	9.832897
663	3	examined	18.688709
663	4	the	2.880836
663	5	book	9.21305
663	6	.	1.716603
664	1	The	0.0
664	2	UNK-LC	9.832897
664	3	examined	18.688709
664	4	the	2.880836
664	5	cave	15.400452
664	6	.	1.839617
665	1	The	0.0
665	2	spy	16.601761
665	3	passed	15.382907
665	4	the	3.750277
665	5	UNK-LC	9.563277
665	6	.	2.353786
666	1	The	0.0
666	2	spy	16.601761
666	3	passed	15.382907
666	4	the	3.750277
666	5	information	11.50087
666	6	.	2.325683
667	1	The	0.0
667	2	student	13.357796
667	3	began	13.343451
667	4	the	4.495891
667	5	match	12.204965
667	6	.	1.61957
668	1	The	0.0
668	2	student	13.357796
668	3	began	13.343451
668	4	the	4.495891
668	5	trip	9.557032
668	6	.	1.777577
669	1	The	0.0
669	2	student	13.357796
669	3	celebrated	17.458542
669	4	the	3.50097
669	5	marriage	11.649334
669	6	.	1.914188
670	1	The	0.0
670	2	student	13.357796
670	3	celebrated	17.458542
670	4	the	3.50097
670	5	graduation	15.318214
670	6	.	3.056231
671	1	The	0.0
671	2	student	13.357796
671	3	completed	18.255035
671	4	the	4.396481
671	5	marathon	13.240011
671	6	.	3.41904
672	1	The	0.0
672	2	student	13.357796
672	3	completed	18.255035
672	4	the	4.396481
672	5	project	7.174439
672	6	.	1.421298
673	1	The	0.0
673	2	student	13.357796
673	3	drank	17.995317
673	4	the	4.421258
673	5	gasoline	13.937758
673	6	.	2.77786
674	1	The	0.0
674	2	student	13.357796
674	3	drank	17.995317
674	4	the	4.421258
674	5	beer	10.460093
674	6	.	2.26747
675	1	The	0.0
675	2	student	13.357796
675	3	drank	17.995317
675	4	the	4.421258
675	5	milk	11.319967
675	6	.	2.485485
676	1	The	0.0
676	2	student	13.357796
676	3	drank	17.995317
676	4	the	4.421258
676	5	coffee	10.697665
676	6	.	2.809339
677	1	The	0.0
677	2	student	13.357796
677	3	enjoyed	15.590338
677	4	the	3.557921
677	5	marriage	12.282866
677	6	.	2.129601
678	1	The	0.0
678	2	student	13.357796
678	3	enjoyed	15.590338
678	4	the	3.557921
678	5	beer	13.59373
678	6	.	2.673876
679	1	The	0.0
679	2	student	13.357796
679	3	heard	16.344034
679	4	the	5.115554
679	5	command	15.366065
679	6	.	2.850227
680	1	The	0.0
680	2	student	13.357796
680	3	heard	16.344034
680	4	the	5.115554
680	5	lecture	14.585446
680	6	.	2.688423
681	1	The	0.0
681	2	student	13.357796
681	3	passed	15.747606
681	4	the	4.104718
681	5	river	12.05722
681	6	.	2.077464
682	1	The	0.0
682	2	student	13.357796
682	3	passed	15.747606
682	4	the	4.104718
682	5	exam	12.48993
682	6	.	1.763051
683	1	The	0.0
683	2	student	13.357796
683	3	read	12.890229
683	4	the	4.083443
683	5	hand	11.163613
683	6	.	2.557187
684	1	The	0.0
684	2	student	13.357796
684	3	read	12.890229
684	4	the	4.083443
684	5	book	7.496994
684	6	.	2.10794
685	1	The	0.0
685	2	student	13.357796
685	3	sent	14.57132
685	4	the	3.484968
685	5	bomb	12.465536
685	6	.	3.67446
686	1	The	0.0
686	2	student	13.357796
686	3	sent	14.57132
686	4	the	3.484968
686	5	UNK-LC	10.0045
686	6	.	3.754905
687	1	The	0.0
687	2	student	13.357796
687	3	threw	16.516169
687	4	the	3.26212
687	5	garbage	10.811261
687	6	.	3.771025
688	1	The	0.0
688	2	student	13.357796
688	3	threw	16.516169
688	4	the	3.26212
688	5	UNK-LC	9.448086
688	6	.	3.07366
689	1	The	0.0
689	2	student	13.357796
689	3	used	12.405705
689	4	the	4.892323
689	5	saw	19.110872
689	6	.	3.241982
690	1	The	0.0
690	2	student	13.357796
690	3	used	12.405705
690	4	the	4.892323
690	5	computer	9.210237
690	6	.	3.0249
691	1	The	0.0
691	2	student	13.357796
691	3	wore	15.515966
691	4	the	3.592635
691	5	armor	15.594164
691	6	.	2.145887
692	1	The	0.0
692	2	student	13.357796
692	3	wore	15.515966
692	4	the	3.592635
692	5	glasses	10.509592
692	6	.	2.158031
693	1	The	0.0
693	2	student	13.357796
693	3	wore	15.515966
693	4	the	3.592635
693	5	harness	19.054321
693	6	.	2.20784
694	1	The	0.0
694	2	student	13.357796
694	3	wore	15.515966
694	4	the	3.592635
694	5	glasses	10.509592
694	6	.	2.158031
695	1	The	0.0
695	2	surfer	20.932631
695	3	caught	14.046842
695	4	the	3.442273
695	5	baseball	12.912906
695	6	.	5.354805
696	1	The	0.0
696	2	surfer	20.932631
696	3	caught	14.046842
696	4	the	3.442273
696	5	wave	12.737507
696	6	.	4.656484
697	1	The	0.0
697	2	surfer	20.932631
697	3	flipped	17.579363
697	4	the	5.134816
697	5	pancake	17.980373
697	6	.	2.533475
698	1	The	0.0
698	2	surfer	20.932631
698	3	flipped	17.579363
698	4	the	5.134816
698	5	board	11.463057
698	6	.	2.547798
699	1	The	0.0
699	2	surfer	20.932631
699	3	grabbed	16.538897
699	4	the	3.166256
699	5	UNK-LC	9.250429
699	6	.	2.101761
700	1	The	0.0
700	2	surfer	20.932631
700	3	grabbed	16.538897
700	4	the	3.166256
700	5	board	10.418274
700	6	.	2.152276
701	1	The	0.0
701	2	surfer	20.932631
701	3	rode	17.699183
701	4	the	3.557652
701	5	camel	10.56049
701	6	.	3.464962
702	1	The	0.0
702	2	surfer	20.932631
702	3	rode	17.699183
702	4	the	3.557652
702	5	wave	12.624999
702	6	.	5.079179
703	1	The	0.0
703	2	surfer	20.932631
703	3	wore	14.883277
703	4	the	3.6712
703	5	tie	11.90141
703	6	.	2.339809
704	1	The	0.0
704	2	surfer	20.932631
704	3	wore	14.883277
704	4	the	3.6712
704	5	sunglasses	15.802842
704	6	.	2.281128
705	1	The	0.0
705	2	surfer	20.932631
705	3	wore	14.883277
705	4	the	3.6712
705	5	tuxedo	14.739343
705	6	.	2.182483
706	1	The	0.0
706	2	surfer	20.932631
706	3	wore	14.883277
706	4	the	3.6712
706	5	swimsuit	15.529489
706	6	.	3.896956
707	1	The	0.0
707	2	surgeon	15.864801
707	3	examined	16.30401
707	4	the	2.6744
707	5	car	11.344264
707	6	.	2.281937
708	1	The	0.0
708	2	surgeon	15.864801
708	3	examined	16.30401
708	4	the	2.6744
708	5	patient	11.112673
708	6	.	2.347371
709	1	The	0.0
709	2	surgeon	15.864801
709	3	performed	17.295897
709	4	the	5.469495
709	5	dance	13.62016
709	6	.	2.999457
710	1	The	0.0
710	2	surgeon	15.864801
710	3	performed	17.295897
710	4	the	5.469495
710	5	surgery	13.141588
710	6	.	2.269289
711	1	The	0.0
711	2	surgeon	15.864801
711	3	used	12.444536
711	4	the	5.631659
711	5	rifle	16.894466
711	6	.	2.912082
712	1	The	0.0
712	2	surgeon	15.864801
712	3	used	12.444536
712	4	the	5.631659
712	5	UNK-LC	9.033676
712	6	.	3.002674
713	1	The	0.0
713	2	sweeper	19.662668
713	3	cleaned	17.316206
713	4	the	4.742133
713	5	window	8.541648
713	6	.	2.916072
714	1	The	0.0
714	2	sweeper	19.662668
714	3	cleaned	17.316206
714	4	the	4.742133
714	5	street	7.965527
714	6	.	2.694371
715	1	The	0.0
715	2	swimmer	18.36787
715	3	wore	12.904045
715	4	the	3.680492
715	5	cloak	15.982293
715	6	.	3.833668
716	1	The	0.0
716	2	swimmer	18.36787
716	3	wore	12.904045
716	4	the	3.680492
716	5	goggles	13.556263
716	6	.	2.49617
717	1	The	0.0
717	2	tailor	19.484287
717	3	sewed	20.842976
717	4	the	5.379373
717	5	wound	15.378154
717	6	.	2.395713
718	1	The	0.0
718	2	tailor	19.484287
718	3	sewed	20.842976
718	4	the	5.379373
718	5	dress	14.222394
718	6	.	2.728875
719	1	The	0.0
719	2	teacher	14.873145
719	3	explained	14.249806
719	4	the	4.127367
719	5	tactic	13.558379
719	6	.	2.161236
720	1	The	0.0
720	2	teacher	14.873145
720	3	explained	14.249806
720	4	the	4.127367
720	5	exercise	11.655368
720	6	.	3.213171
721	1	The	0.0
721	2	teacher	14.873145
721	3	gave	11.343514
721	4	the	2.754264
721	5	drug	8.248773
721	6	.	5.702928
722	1	The	0.0
722	2	teacher	14.873145
722	3	gave	11.343514
722	4	the	2.754264
722	5	homework	16.270868
722	6	.	4.349094
723	1	The	0.0
723	2	teacher	14.873145
723	3	helped	12.968534
723	4	the	4.128255
723	5	patient	9.21584
723	6	.	3.715436
724	1	The	0.0
724	2	teacher	14.873145
724	3	helped	12.968534
724	4	the	4.128255
724	5	child	9.094054
724	6	.	3.006378
725	1	The	0.0
725	2	teacher	14.873145
725	3	lent	16.832417
725	4	the	3.473695
725	5	gun	11.72609
725	6	.	3.955999
726	1	The	0.0
726	2	teacher	14.873145
726	3	lent	16.832417
726	4	the	3.473695
726	5	book	8.361544
726	6	.	3.679966
727	1	The	0.0
727	2	teacher	14.873145
727	3	used	10.82532
727	4	the	4.539983
727	5	knife	14.803388
727	6	.	2.453059
728	1	The	0.0
728	2	teacher	14.873145
728	3	used	10.82532
728	4	the	4.539983
728	5	blackboard	16.881973
728	6	.	2.44803
729	1	The	0.0
729	2	teenager	19.876366
729	3	heard	13.860591
729	4	the	3.577942
729	5	lecture	14.014207
729	6	.	2.722949
730	1	The	0.0
730	2	teenager	19.876366
730	3	heard	13.860591
730	4	the	3.577942
730	5	music	10.343643
730	6	.	2.695593
731	1	The	0.0
731	2	terrorist	16.020687
731	3	released	17.211475
731	4	the	5.469535
731	5	book	9.268657
731	6	.	2.401318
732	1	The	0.0
732	2	terrorist	16.020687
732	3	released	17.211475
732	4	the	5.469535
732	5	hostage	11.545768
732	6	.	4.728997
733	1	The	0.0
733	2	thief	17.085197
733	3	grabbed	14.755817
733	4	the	3.132667
733	5	banana	12.255337
733	6	.	2.641981
734	1	The	0.0
734	2	thief	17.085197
734	3	grabbed	14.755817
734	4	the	3.132667
734	5	money	8.513109
734	6	.	2.106988
735	1	The	0.0
735	2	tourist	14.887737
735	3	read	13.22882
735	4	the	3.919754
735	5	bible	13.601109
735	6	.	2.199248
736	1	The	0.0
736	2	tourist	14.887737
736	3	read	13.22882
736	4	the	3.919754
736	5	map	13.346889
736	6	.	1.772161
737	1	The	0.0
737	2	tourist	14.887737
737	3	rode	19.624157
737	4	the	4.253753
737	5	skates	16.554424
737	6	.	2.00226
738	1	The	0.0
738	2	tourist	14.887737
738	3	rode	19.624157
738	4	the	4.253753
738	5	camel	11.220895
738	6	.	2.216537
739	1	The	0.0
739	2	tourist	14.887737
739	3	visited	18.928928
739	4	the	2.564812
739	5	patient	13.626362
739	6	.	1.677599
740	1	The	0.0
740	2	tourist	14.887737
740	3	visited	18.928928
740	4	the	2.564812
740	5	museum	8.387383
740	6	.	1.521881
741	1	The	0.0
741	2	UNK-LC-er	12.617924
741	3	checked	17.387402
741	4	the	4.078295
741	5	groceries	17.728235
741	6	.	2.072893
742	1	The	0.0
742	2	UNK-LC-er	12.617924
742	3	checked	17.387402
742	4	the	4.078295
742	5	bag	10.792244
742	6	.	2.102155
743	1	The	0.0
743	2	UNK-LC-er	12.617924
743	3	checked	17.387402
743	4	the	4.078295
743	5	team	9.88781
743	6	.	2.023895
744	1	The	0.0
744	2	UNK-LC-er	12.617924
744	3	checked	17.387402
744	4	the	4.078295
744	5	watch	13.650026
744	6	.	1.882617
745	1	The	0.0
745	2	UNK-LC-er	12.617924
745	3	handed	15.990011
745	4	the	3.627697
745	5	screwdriver	16.748192
745	6	.	3.589186
746	1	The	0.0
746	2	UNK-LC-er	12.617924
746	3	handed	15.990011
746	4	the	3.627697
746	5	bag	10.629339
746	6	.	3.571439
747	1	The	0.0
747	2	truck	13.57751
747	3	hit	11.139601
747	4	the	2.820619
747	5	bag	11.783288
747	6	.	1.606365
748	1	The	0.0
748	2	truck	13.57751
748	3	hit	11.139601
748	4	the	2.820619
748	5	car	7.418675
748	6	.	1.939172
749	1	The	0.0
749	2	truck	13.57751
749	3	plowed	18.262959
749	4	the	6.22914
749	5	garden	10.984204
749	6	.	2.500047
750	1	The	0.0
750	2	truck	13.57751
750	3	plowed	18.262959
750	4	the	6.22914
750	5	snow	10.572876
750	6	.	2.630516
751	1	The	0.0
751	2	undertaker	17.581509
751	3	dug	15.435512
751	4	the	6.336116
751	5	trench	14.610942
751	6	.	2.657597
752	1	The	0.0
752	2	undertaker	17.581509
752	3	dug	15.435512
752	4	the	6.336116
752	5	grave	11.354248
752	6	.	2.4898
753	1	The	0.0
753	2	UNK-LC-er	12.617924
753	3	lent	17.800623
753	4	the	3.636005
753	5	toy	13.336238
753	6	.	4.312604
754	1	The	0.0
754	2	UNK-LC-er	12.617924
754	3	lent	17.800623
754	4	the	3.636005
754	5	money	5.376635
754	6	.	3.216111
755	1	The	0.0
755	2	UNK-LC-al	13.890865
755	3	sprayed	21.772085
755	4	the	5.316169
755	5	perfume	15.280604
755	6	.	2.224279
756	1	The	0.0
756	2	UNK-LC-al	13.890865
756	3	sprayed	21.772085
756	4	the	5.316169
756	5	paint	12.33742
756	6	.	3.029305
757	1	The	0.0
757	2	veterinarian	20.297287
757	3	examined	15.022801
757	4	the	2.039217
757	5	plant	10.383203
757	6	.	2.192388
758	1	The	0.0
758	2	veterinarian	20.297287
758	3	examined	15.022801
758	4	the	2.039217
758	5	dog	12.500288
758	6	.	2.534782
759	1	The	0.0
759	2	violinist	19.070217
759	3	played	11.786617
759	4	the	4.325677
759	5	trumpet	13.175763
759	6	.	2.765959
760	1	The	0.0
760	2	violinist	19.070217
760	3	played	11.786617
760	4	the	4.325677
760	5	violin	12.21076
760	6	.	2.281657
761	1	The	0.0
761	2	violinist	19.070217
761	3	wore	13.645188
761	4	the	3.469739
761	5	helmet	10.528332
761	6	.	2.301169
762	1	The	0.0
762	2	violinist	19.070217
762	3	wore	13.645188
762	4	the	3.469739
762	5	tuxedo	13.657663
762	6	.	2.286281
763	1	The	0.0
763	2	volunteer	16.756529
763	3	brought	15.372147
763	4	the	3.600725
763	5	hatchet	16.276852
763	6	.	3.33278
764	1	The	0.0
764	2	volunteer	16.756529
764	3	brought	15.372147
764	4	the	3.600725
764	5	food	10.600904
764	6	.	4.575508
765	1	The	0.0
765	2	waiter	17.252216
765	3	brought	11.187236
765	4	the	3.695953
765	5	guitar	12.133417
765	6	.	3.487111
766	1	The	0.0
766	2	waiter	17.252216
766	3	brought	11.187236
766	4	the	3.695953
766	5	glass	10.892992
766	6	.	4.061451
767	1	The	0.0
767	2	waiter	17.252216
767	3	carried	13.469705
767	4	the	3.916664
767	5	rifle	12.678016
767	6	.	3.17117
768	1	The	0.0
768	2	waiter	17.252216
768	3	carried	13.469705
768	4	the	3.916664
768	5	tray	15.461912
768	6	.	3.398354
769	1	The	0.0
769	2	waiter	17.252216
769	3	cleared	15.19861
769	4	the	2.779134
769	5	road	9.685382
769	6	.	2.191752
770	1	The	0.0
770	2	waiter	17.252216
770	3	cleared	15.19861
770	4	the	2.779134
770	5	bar	10.777167
770	6	.	2.282133
771	1	The	0.0
771	2	waiter	17.252216
771	3	cleared	15.19861
771	4	the	2.779134
771	5	tube	12.970567
771	6	.	2.098664
772	1	The	0.0
772	2	waiter	17.252216
772	3	cleared	15.19861
772	4	the	2.779134
772	5	table	9.951709
772	6	.	2.048104
773	1	The	0.0
773	2	waiter	17.252216
773	3	cut	13.868332
773	4	the	2.929181
773	5	hair	10.415949
773	6	.	2.990046
774	1	The	0.0
774	2	waiter	17.252216
774	3	cut	13.868332
774	4	the	2.929181
774	5	cake	13.196753
774	6	.	2.599315
775	1	The	0.0
775	2	waiter	17.252216
775	3	delivered	13.73087
775	4	the	3.971294
775	5	speech	10.637379
775	6	.	2.490089
776	1	The	0.0
776	2	waiter	17.252216
776	3	delivered	13.73087
776	4	the	3.971294
776	5	drink	14.699798
776	6	.	2.806195
777	1	The	0.0
777	2	waiter	17.252216
777	3	fetched	18.619852
777	4	the	3.473596
777	5	ball	9.244694
777	6	.	2.76826
778	1	The	0.0
778	2	waiter	17.252216
778	3	fetched	18.619852
778	4	the	3.473596
778	5	water	10.356624
778	6	.	2.705782
779	1	The	0.0
779	2	waiter	17.252216
779	3	held	11.620482
779	4	the	4.344887
779	5	flag	12.248355
779	6	.	2.248761
780	1	The	0.0
780	2	waiter	17.252216
780	3	held	11.620482
780	4	the	4.344887
780	5	bottle	12.098652
780	6	.	2.326299
781	1	The	0.0
781	2	waiter	17.252216
781	3	mixed	17.913349
781	4	the	6.007975
781	5	cement	17.003103
781	6	.	3.06054
782	1	The	0.0
782	2	waiter	17.252216
782	3	mixed	17.913349
782	4	the	6.007975
782	5	drink	14.447963
782	6	.	2.09545
783	1	The	0.0
783	2	waiter	17.252216
783	3	opened	12.791321
783	4	the	4.328224
783	5	sarcophagus	21.814663
783	6	.	2.217019
784	1	The	0.0
784	2	waiter	17.252216
784	3	opened	12.791321
784	4	the	4.328224
784	5	bottle	11.061385
784	6	.	2.270006
785	1	The	0.0
785	2	waiter	17.252216
785	3	poured	15.995211
785	4	the	5.186913
785	5	gasoline	15.035524
785	6	.	4.012285
786	1	The	0.0
786	2	waiter	17.252216
786	3	poured	15.995211
786	4	the	5.186913
786	5	wine	11.672453
786	6	.	4.075672
787	1	The	0.0
787	2	waiter	17.252216
787	3	prepared	13.554881
787	4	the	6.324762
787	5	bomb	12.067522
787	6	.	2.464085
788	1	The	0.0
788	2	waiter	17.252216
788	3	prepared	13.554881
788	4	the	6.324762
788	5	drink	15.141232
788	6	.	2.658809
789	1	The	0.0
789	2	witness	15.065224
789	3	explained	13.351708
789	4	the	4.925611
789	5	equation	16.453951
789	6	.	2.29298
790	1	The	0.0
790	2	witness	15.065224
790	3	explained	13.351708
790	4	the	4.925611
790	5	circumstances	12.171495
790	6	.	2.772238
791	1	The	0.0
791	2	witness	15.065224
791	3	reported	11.794793
791	4	the	5.238091
791	5	birth	12.390222
791	6	.	4.600153
792	1	The	0.0
792	2	witness	15.065224
792	3	reported	11.794793
792	4	the	5.238091
792	5	crime	11.57728
792	6	.	2.69888
793	1	The	0.0
793	2	woman	11.838908
793	3	carried	14.450195
793	4	the	4.119983
793	5	stone	12.781135
793	6	.	3.288116
794	1	The	0.0
794	2	woman	11.838908
794	3	carried	14.450195
794	4	the	4.119983
794	5	bag	9.181949
794	6	.	3.297689
795	1	The	0.0
795	2	woman	11.838908
795	3	opened	13.159904
795	4	the	3.933719
795	5	manhole	16.973431
795	6	.	1.847157
796	1	The	0.0
796	2	woman	11.838908
796	3	opened	13.159904
796	4	the	3.933719
796	5	bag	9.409227
796	6	.	2.233215
797	1	The	0.0
797	2	woman	11.838908
797	3	painted	12.654413
797	4	the	3.753006
797	5	sign	13.238839
797	6	.	2.699813
798	1	The	0.0
798	2	woman	11.838908
798	3	painted	12.654413
798	4	the	3.753006
798	5	toenail	17.80405
798	6	.	2.125408
[0m
