sentence_id	token_id	token	surprisal
1329	1	The	0.0
1329	2	jury	12.409482
1329	3	acquitted	11.809739
1329	4	the	2.701567
1329	5	economist	16.152639
1329	6	.	2.209319
1330	1	The	0.0
1330	2	economist	14.715217
1330	3	acquitted	18.371046
1330	4	the	2.78362
1330	5	jury	8.397302
1330	6	.	1.904649
1331	1	The	0.0
1331	2	economist	14.715217
1331	3	was	6.753269
1331	4	acquitted	10.778168
1331	5	by	4.315716
1331	6	the	2.031569
1331	7	jury	7.496326
1331	8	.	1.704274
1332	1	The	0.0
1332	2	jury	12.409482
1332	3	was	6.422988
1332	4	acquitted	7.981378
1332	5	by	4.204116
1332	6	the	2.146333
1332	7	economist	17.073774
1332	8	.	2.340379
1333	1	The	0.0
1333	2	freshman	18.131758
1333	3	dodged	21.721722
1333	4	the	3.243871
1333	5	bully	17.508343
1333	6	.	4.168429
1334	1	The	0.0
1334	2	bully	17.685566
1334	3	dodged	20.062885
1334	4	the	4.180799
1334	5	freshman	17.049437
1334	6	.	4.384786
1335	1	The	0.0
1335	2	bully	17.685566
1335	3	was	9.062538
1335	4	dodged	18.092583
1335	5	by	4.649702
1335	6	the	1.789697
1335	7	freshman	15.643656
1335	8	.	4.807205
1336	1	The	0.0
1336	2	freshman	18.131758
1336	3	was	9.224061
1336	4	dodged	18.331293
1336	5	by	4.49609
1336	6	the	1.755703
1336	7	bully	17.242476
1336	8	.	4.264725
1337	1	The	0.0
1337	2	nun	19.33099
1337	3	reproached	23.003054
1337	4	the	3.027541
1337	5	hedonist	19.913464
1337	6	.	2.720712
1338	1	The	0.0
1338	2	hedonist	21.232946
1338	3	reproached	22.289383
1338	4	the	4.795434
1338	5	nun	16.301338
1338	6	.	2.012483
1339	1	The	0.0
1339	2	hedonist	21.232946
1339	3	was	9.669327
1339	4	reproached	23.007872
1339	5	by	3.292452
1339	6	the	1.859975
1339	7	nun	15.856063
1339	8	.	2.240254
1340	1	The	0.0
1340	2	nun	19.33099
1340	3	was	6.423541
1340	4	reproached	23.355064
1340	5	by	3.320999
1340	6	the	2.001933
1340	7	hedonist	19.412148
1340	8	.	3.808594
1341	1	The	0.0
1341	2	librarian	18.886448
1341	3	admonished	18.389788
1341	4	the	3.037498
1341	5	UNK-LC	9.719985
1341	6	.	2.976592
1342	1	The	0.0
1342	2	UNK-LC	9.832897
1342	3	admonished	22.31823
1342	4	the	2.990284
1342	5	librarian	17.613569
1342	6	.	2.308637
1343	1	The	0.0
1343	2	UNK-LC	9.832897
1343	3	was	7.314596
1343	4	admonished	18.656408
1343	5	by	3.623589
1343	6	the	1.636429
1343	7	librarian	18.278891
1343	8	.	2.034643
1344	1	The	0.0
1344	2	librarian	18.886448
1344	3	was	6.849274
1344	4	admonished	16.85697
1344	5	by	3.959061
1344	6	the	1.705307
1344	7	UNK-LC	9.002243
1344	8	.	2.295491
1345	1	The	0.0
1345	2	colonel	15.502911
1345	3	supervised	16.518965
1345	4	the	2.256989
1345	5	cadet	19.988838
1345	6	.	2.331075
1346	1	The	0.0
1346	2	cadet	19.288551
1346	3	supervised	18.403528
1346	4	the	4.472877
1346	5	colonel	17.277895
1346	6	.	2.047692
1347	1	The	0.0
1347	2	cadet	19.288551
1347	3	was	6.868273
1347	4	supervised	14.740232
1347	5	by	0.996159
1347	6	the	1.538704
1347	7	colonel	12.994582
1347	8	.	1.495886
1348	1	The	0.0
1348	2	colonel	15.502911
1348	3	was	6.075557
1348	4	supervised	15.102476
1348	5	by	1.066631
1348	6	the	1.596548
1348	7	cadet	19.1551
1348	8	.	2.004251
1349	1	The	0.0
1349	2	abolitionist	19.410072
1349	3	hid	20.914814
1349	4	the	7.80408
1349	5	slave	16.172684
1349	6	.	4.592721
1350	1	The	0.0
1350	2	slave	17.5627
1350	3	hid	20.753414
1350	4	the	6.077229
1350	5	abolitionist	19.868341
1350	6	.	5.08194
1351	1	The	0.0
1351	2	slave	17.5627
1351	3	was	9.659872
1351	4	hidden	13.226974
1351	5	by	5.37279
1351	6	the	2.322952
1351	7	abolitionist	19.542328
1351	8	.	4.351722
1352	1	The	0.0
1352	2	abolitionist	19.410072
1352	3	was	10.554317
1352	4	hidden	13.400386
1352	5	by	5.436837
1352	6	the	2.13145
1352	7	slave	16.64621
1352	8	.	4.586098
1353	1	The	0.0
1353	2	personal	11.26116
1353	3	trainer	13.83864
1353	4	weighed	17.678215
1353	5	the	5.931255
1353	6	Olympian	20.199829
1353	7	.	2.709907
1354	1	The	0.0
1354	2	Olympian	19.84367
1354	3	weighed	18.782782
1354	4	the	5.335211
1354	5	personal	11.76482
1354	6	trainer	13.912172
1354	7	.	2.608484
1355	1	The	0.0
1355	2	Olympian	19.84367
1355	3	was	7.029539
1355	4	weighed	15.298913
1355	5	by	3.90602
1355	6	the	1.816947
1355	7	personal	11.859111
1355	8	trainer	12.27404
1355	9	.	2.258693
1356	1	The	0.0
1356	2	personal	11.26116
1356	3	trainer	13.83864
1356	4	was	7.252368
1356	5	weighed	15.527606
1356	6	by	3.950219
1356	7	the	1.841956
1356	8	Olympian	18.227697
1356	9	.	2.527815
1357	1	The	0.0
1357	2	zookeeper	19.700436
1357	3	fed	16.425055
1357	4	the	4.256351
1357	5	giraffe	18.542559
1357	6	.	3.206464
1358	1	The	0.0
1358	2	giraffe	18.679712
1358	3	fed	16.719072
1358	4	the	3.76485
1358	5	zookeeper	19.608454
1358	6	.	3.21405
1359	1	The	0.0
1359	2	giraffe	18.679712
1359	3	was	6.755494
1359	4	fed	12.349038
1359	5	by	3.454091
1359	6	the	1.938935
1359	7	zookeeper	19.077337
1359	8	.	2.384866
1360	1	The	0.0
1360	2	zookeeper	19.700436
1360	3	was	7.326838
1360	4	fed	11.444306
1360	5	by	3.513061
1360	6	the	1.844834
1360	7	giraffe	17.635588
1360	8	.	2.345475
1361	1	The	0.0
1361	2	UNK-LC	9.832897
1361	3	relaxed	19.114506
1361	4	the	3.049873
1361	5	linebacker	20.076363
1361	6	.	2.471916
1362	1	The	0.0
1362	2	linebacker	19.719919
1362	3	relaxed	18.261801
1362	4	the	1.78131
1362	5	UNK-LC	9.514912
1362	6	.	2.510418
1363	1	The	0.0
1363	2	linebacker	19.719919
1363	3	was	6.359305
1363	4	relaxed	13.707281
1363	5	by	5.387444
1363	6	the	2.005904
1363	7	UNK-LC	9.49417
1363	8	.	1.921537
1364	1	The	0.0
1364	2	UNK-LC	9.832897
1364	3	was	7.314596
1364	4	relaxed	14.251698
1364	5	by	5.605622
1364	6	the	1.808451
1364	7	linebacker	18.601358
1364	8	.	2.05792
1365	1	The	0.0
1365	2	page	14.567021
1365	3	obeyed	22.50655
1365	4	the	3.519097
1365	5	noble	15.99296
1365	6	.	7.108482
1366	1	The	0.0
1366	2	noble	15.821994
1366	3	obeyed	23.059925
1366	4	the	7.339598
1366	5	page	13.007071
1366	6	.	2.97578
1367	1	The	0.0
1367	2	noble	15.821994
1367	3	was	12.510765
1367	4	obeyed	17.039042
1367	5	by	3.923937
1367	6	the	1.637251
1367	7	page	14.01391
1367	8	.	1.878227
1368	1	The	0.0
1368	2	page	14.567021
1368	3	was	7.293289
1368	4	obeyed	17.81436
1368	5	by	3.771359
1368	6	the	1.542975
1368	7	noble	16.529156
1368	8	.	7.322122
1369	1	The	0.0
1369	2	lion	13.333695
1369	3	chased	21.191811
1369	4	the	2.364676
1369	5	UNK-LC-DASH	7.873291
1369	6	.	5.162559
1370	1	The	0.0
1370	2	UNK-LC-DASH	7.634246
1370	3	chased	20.745468
1370	4	the	4.917121
1370	5	lion	13.198828
1370	6	.	2.069141
1371	1	The	0.0
1371	2	UNK-LC-DASH	7.634246
1371	3	was	9.350027
1371	4	chased	14.786328
1371	5	by	2.837862
1371	6	the	1.720418
1371	7	lion	13.380592
1371	8	.	2.101887
1372	1	The	0.0
1372	2	lion	13.333695
1372	3	was	6.844718
1372	4	chased	14.841759
1372	5	by	3.220577
1372	6	the	1.742419
1372	7	UNK-LC-DASH	7.506655
1372	8	.	4.940661
1373	1	The	0.0
1373	2	caretaker	18.072124
1373	3	quieted	21.505196
1373	4	the	4.231574
1373	5	orphan	17.476479
1373	6	.	2.463939
1374	1	The	0.0
1374	2	orphan	17.473932
1374	3	quieted	22.365011
1374	4	the	5.152613
1374	5	caretaker	19.382221
1374	6	.	2.565378
1375	1	The	0.0
1375	2	orphan	17.473932
1375	3	was	7.521859
1375	4	quieted	18.874687
1375	5	by	2.077388
1375	6	the	1.64507
1375	7	caretaker	19.475399
1375	8	.	3.157248
1376	1	The	0.0
1376	2	caretaker	18.072124
1376	3	was	8.108361
1376	4	quieted	19.413609
1376	5	by	2.466817
1376	6	the	1.733878
1376	7	orphan	17.066904
1376	8	.	2.423374
1377	1	The	0.0
1377	2	tennis	14.911234
1377	3	player	7.019919
1377	4	thanked	18.563347
1377	5	the	3.392067
1377	6	chiropractor	16.554815
1377	7	.	2.315561
1378	1	The	0.0
1378	2	chiropractor	18.457476
1378	3	thanked	17.530357
1378	4	the	3.265302
1378	5	tennis	12.961075
1378	6	player	5.910215
1378	7	.	2.423705
1379	1	The	0.0
1379	2	chiropractor	18.457476
1379	3	was	6.47089
1379	4	thanked	15.784714
1379	5	by	2.038261
1379	6	the	1.710834
1379	7	tennis	13.157196
1379	8	player	6.841117
1379	9	.	1.91628
1380	1	The	0.0
1380	2	tennis	14.911234
1380	3	player	7.019919
1380	4	was	6.388106
1380	5	thanked	16.310328
1380	6	by	2.013576
1380	7	the	1.710299
1380	8	chiropractor	17.164326
1380	9	.	2.351085
1381	1	The	0.0
1381	2	experimenter	21.818186
1381	3	recruited	14.614818
1381	4	the	4.417206
1381	5	subject	11.127034
1381	6	.	3.399515
1382	1	The	0.0
1382	2	subject	10.783546
1382	3	recruited	19.295061
1382	4	the	5.64963
1382	5	experimenter	22.985405
1382	6	.	2.110456
1383	1	The	0.0
1383	2	subject	10.783546
1383	3	was	6.447664
1383	4	recruited	14.820436
1383	5	by	1.37465
1383	6	the	1.667597
1383	7	experimenter	24.083509
1383	8	.	1.746039
1384	1	The	0.0
1384	2	experimenter	21.818186
1384	3	was	6.436974
1384	4	recruited	11.324184
1384	5	by	1.471206
1384	6	the	1.813217
1384	7	subject	12.859271
1384	8	.	2.587923
1385	1	The	0.0
1385	2	mother	12.905689
1385	3	disciplined	18.339157
1385	4	the	3.789888
1385	5	toddler	15.975343
1385	6	.	3.107821
1386	1	The	0.0
1386	2	toddler	19.387173
1386	3	disciplined	17.031521
1386	4	the	5.647623
1386	5	mother	8.684547
1386	6	.	2.450446
1387	1	The	0.0
1387	2	toddler	19.387173
1387	3	was	8.759104
1387	4	disciplined	12.476851
1387	5	by	2.593597
1387	6	the	1.816911
1387	7	mother	9.927572
1387	8	.	2.426001
1388	1	The	0.0
1388	2	mother	12.905689
1388	3	was	7.049501
1388	4	disciplined	12.695602
1388	5	by	2.77367
1388	6	the	1.883269
1388	7	toddler	17.091469
1388	8	.	4.132333
1389	1	The	0.0
1389	2	assistant	13.922644
1389	3	principal	12.76898
1389	4	expelled	19.746725
1389	5	the	4.995277
1389	6	sociopath	22.785725
1389	7	.	2.015112
1390	1	The	0.0
1390	2	sociopath	21.923456
1390	3	expelled	20.644463
1390	4	the	5.464186
1390	5	assistant	13.989722
1390	6	principal	12.973206
1390	7	.	3.555977
1391	1	The	0.0
1391	2	sociopath	21.923456
1391	3	was	7.100968
1391	4	expelled	14.767124
1391	5	by	2.770131
1391	6	the	1.590289
1391	7	assistant	12.894466
1391	8	principal	13.272418
1391	9	.	3.819841
1392	1	The	0.0
1392	2	assistant	13.922644
1392	3	principal	12.76898
1392	4	was	8.623754
1392	5	expelled	13.626596
1392	6	by	2.970771
1392	7	the	1.651706
1392	8	sociopath	23.59791
1392	9	.	2.325104
1393	1	The	0.0
1393	2	channeler	21.82131
1393	3	sensed	20.314322
1393	4	the	3.420119
1393	5	ghost	13.025666
1393	6	.	4.125909
1394	1	The	0.0
1394	2	ghost	15.088065
1394	3	sensed	21.527594
1394	4	the	3.899455
1394	5	channeler	22.050144
1394	6	.	3.064439
1395	1	The	0.0
1395	2	ghost	15.088065
1395	3	was	8.011251
1395	4	sensed	19.48971
1395	5	by	4.148003
1395	6	the	1.584742
1395	7	channeler	21.071819
1395	8	.	2.57184
1396	1	The	0.0
1396	2	channeler	21.82131
1396	3	was	6.862611
1396	4	sensed	19.541689
1396	5	by	3.767444
1396	6	the	1.686156
1396	7	ghost	13.321113
1396	8	.	3.822345
1397	1	The	0.0
1397	2	union	9.233869
1397	3	ousted	15.57424
1397	4	the	2.805674
1397	5	whistle-blower	17.045513
1397	6	.	2.520417
1398	1	The	0.0
1398	2	whistle-blower	18.500927
1398	3	ousted	16.594486
1398	4	the	3.880013
1398	5	union	8.296602
1398	6	.	1.804098
1399	1	The	0.0
1399	2	whistle-blower	18.500927
1399	3	was	8.078219
1399	4	ousted	10.087823
1399	5	by	2.626877
1399	6	the	1.726813
1399	7	union	8.243584
1399	8	.	1.729504
1400	1	The	0.0
1400	2	union	9.233869
1400	3	was	7.174181
1400	4	ousted	10.94745
1400	5	by	2.143044
1400	6	the	1.58299
1400	7	whistle-blower	17.494593
1400	8	.	2.815826
1401	1	The	0.0
1401	2	UNK-LC	9.832897
1401	3	trapped	18.247484
1401	4	the	4.990514
1401	5	deer	14.416395
1401	6	.	1.873825
1402	1	The	0.0
1402	2	deer	17.601549
1402	3	trapped	15.226833
1402	4	the	5.65403
1402	5	UNK-LC	8.315043
1402	6	.	1.676033
1403	1	The	0.0
1403	2	deer	17.601549
1403	3	was	6.681683
1403	4	trapped	11.858453
1403	5	by	3.687699
1403	6	the	1.881009
1403	7	UNK-LC	7.753001
1403	8	.	2.096554
1404	1	The	0.0
1404	2	UNK-LC	9.832897
1404	3	was	7.314596
1404	4	trapped	13.97767
1404	5	by	3.677083
1404	6	the	1.760226
1404	7	deer	15.772917
1404	8	.	1.914673
1405	1	The	0.0
1405	2	cardiologist	19.398663
1405	3	discredited	20.830112
1405	4	the	2.393379
1405	5	quack	17.385761
1405	6	.	1.806855
1406	1	The	0.0
1406	2	quack	20.371233
1406	3	discredited	20.067909
1406	4	the	3.988915
1406	5	cardiologist	18.057259
1406	6	.	2.016553
1407	1	The	0.0
1407	2	quack	20.371233
1407	3	was	7.510638
1407	4	discredited	15.381997
1407	5	by	3.171877
1407	6	the	1.633885
1407	7	cardiologist	18.71842
1407	8	.	2.352758
1408	1	The	0.0
1408	2	cardiologist	19.398663
1408	3	was	6.42707
1408	4	discredited	15.931474
1408	5	by	2.965482
1408	6	the	1.785473
1408	7	quack	17.178661
1408	8	.	1.792084
1409	1	The	0.0
1409	2	bailiff	21.462221
1409	3	released	15.129257
1409	4	the	4.85367
1409	5	UNK-LC	8.921343
1409	6	.	2.436884
1410	1	The	0.0
1410	2	UNK-LC	9.832897
1410	3	released	16.452814
1410	4	the	5.429176
1410	5	bailiff	21.664179
1410	6	.	2.228242
1411	1	The	0.0
1411	2	UNK-LC	9.832897
1411	3	was	7.314596
1411	4	released	10.103817
1411	5	by	4.113525
1411	6	the	1.622797
1411	7	bailiff	22.606709
1411	8	.	2.083153
1412	1	The	0.0
1412	2	bailiff	21.462221
1412	3	was	6.60395
1412	4	released	10.721413
1412	5	by	4.391485
1412	6	the	1.657002
1412	7	UNK-LC	10.008366
1412	8	.	2.202525
1413	1	The	0.0
1413	2	shark	16.525322
1413	3	mauled	20.080015
1413	4	the	5.141712
1413	5	UNK-LC-er	11.578206
1413	6	.	1.86424
1414	1	The	0.0
1414	2	UNK-LC-er	12.617924
1414	3	mauled	21.098236
1414	4	the	4.730011
1414	5	shark	14.52151
1414	6	.	1.692045
1415	1	The	0.0
1415	2	UNK-LC-er	12.617924
1415	3	was	7.789023
1415	4	mauled	17.702421
1415	5	by	0.797722
1415	6	the	1.677695
1415	7	shark	15.38737
1415	8	.	2.383957
1416	1	The	0.0
1416	2	shark	16.525322
1416	3	was	6.332506
1416	4	mauled	17.324648
1416	5	by	0.948508
1416	6	the	1.740704
1416	7	UNK-LC-er	11.054955
1416	8	.	2.907938
1417	1	The	0.0
1417	2	president	7.935963
1417	3	pardoned	19.058084
1417	4	the	2.948048
1417	5	traitor	18.685289
1417	6	.	1.732677
1418	1	The	0.0
1418	2	traitor	20.832567
1418	3	pardoned	19.080206
1418	4	the	5.010851
1418	5	president	6.828536
1418	6	.	1.914197
1419	1	The	0.0
1419	2	traitor	20.832567
1419	3	was	6.929976
1419	4	pardoned	15.157684
1419	5	by	2.972727
1419	6	the	1.840119
1419	7	president	6.486483
1419	8	.	2.018055
1420	1	The	0.0
1420	2	president	7.935963
1420	3	was	6.529259
1420	4	pardoned	14.875588
1420	5	by	2.812805
1420	6	the	1.836345
1420	7	traitor	19.042473
1420	8	.	1.877266
1421	1	The	0.0
1421	2	au	20.350346
1421	3	pair	12.204448
1421	4	spanked	20.794712
1421	5	the	2.790425
1421	6	girl	10.063032
1421	7	.	2.19768
1422	1	The	0.0
1422	2	girl	14.429702
1422	3	spanked	19.109268
1422	4	the	2.708198
1422	5	au	18.90802
1422	6	pair	11.39859
1422	7	.	2.603667
1423	1	The	0.0
1423	2	girl	14.429702
1423	3	was	6.0754
1423	4	spanked	16.649696
1423	5	by	1.84317
1423	6	the	1.747814
1423	7	au	18.647385
1423	8	pair	11.958158
1423	9	.	2.412081
1424	1	The	0.0
1424	2	au	20.350346
1424	3	pair	12.204448
1424	4	was	7.579299
1424	5	spanked	17.293579
1424	6	by	1.639823
1424	7	the	1.551632
1424	8	girl	12.266862
1424	9	.	2.639626
1425	1	The	0.0
1425	2	TV	11.723678
1425	3	station	4.341354
1425	4	head	13.50395
1425	5	promoted	16.185686
1425	6	the	3.88784
1425	7	UNK-LC	9.582525
1425	8	.	2.327202
1426	1	The	0.0
1426	2	UNK-LC	9.832897
1426	3	promoted	16.275631
1426	4	the	3.725964
1426	5	TV	11.131438
1426	6	station	4.251296
1426	7	head	13.894952
1426	8	.	2.116787
1427	1	The	0.0
1427	2	UNK-LC	9.832897
1427	3	was	7.314596
1427	4	promoted	11.598276
1427	5	by	3.00801
1427	6	the	1.696069
1427	7	TV	11.919122
1427	8	station	3.631734
1427	9	head	13.293097
1427	10	.	1.715341
1428	1	The	0.0
1428	2	TV	11.723678
1428	3	station	4.341354
1428	4	head	13.50395
1428	5	was	7.790253
1428	6	promoted	10.382184
1428	7	by	2.862105
1428	8	the	1.917745
1428	9	UNK-LC	11.023975
1428	10	.	2.260113
1429	1	The	0.0
1429	2	policewoman	20.543251
1429	3	handcuffed	18.185179
1429	4	the	5.534861
1429	5	offender	15.183673
1429	6	.	1.924582
1430	1	The	0.0
1430	2	offender	16.67971
1430	3	handcuffed	18.744921
1430	4	the	5.389654
1430	5	policewoman	19.170368
1430	6	.	1.972907
1431	1	The	0.0
1431	2	offender	16.67971
1431	3	was	6.291687
1431	4	handcuffed	13.944986
1431	5	by	5.324224
1431	6	the	2.037502
1431	7	policewoman	19.375732
1431	8	.	1.963302
1432	1	The	0.0
1432	2	policewoman	20.543251
1432	3	was	6.259968
1432	4	handcuffed	12.989503
1432	5	by	5.510279
1432	6	the	1.996394
1432	7	offender	17.236618
1432	8	.	1.96684
1433	1	The	0.0
1433	2	anthropologist	19.577181
1433	3	studied	16.790222
1433	4	the	2.526849
1433	5	UNK-LC	8.660762
1433	6	.	2.318506
1434	1	The	0.0
1434	2	UNK-LC	9.832897
1434	3	studied	16.755615
1434	4	the	3.553896
1434	5	anthropologist	19.903843
1434	6	.	3.174642
1435	1	The	0.0
1435	2	UNK-LC	9.832897
1435	3	was	7.314596
1435	4	studied	12.916132
1435	5	by	2.722783
1435	6	the	1.583264
1435	7	anthropologist	17.91008
1435	8	.	3.462143
1436	1	The	0.0
1436	2	anthropologist	19.577181
1436	3	was	7.954149
1436	4	studied	13.584475
1436	5	by	2.640599
1436	6	the	1.684339
1436	7	UNK-LC	9.237646
1436	8	.	2.124093
1437	1	The	0.0
1437	2	police	11.357867
1437	3	chief	9.827409
1437	4	rewarded	18.057974
1437	5	the	5.328215
1437	6	firefighter	19.161068
1437	7	.	1.406969
1438	1	The	0.0
1438	2	firefighter	20.064129
1438	3	rewarded	19.28726
1438	4	the	2.848467
1438	5	police	10.270287
1438	6	chief	12.01705
1438	7	.	1.692805
1439	1	The	0.0
1439	2	firefighter	20.064129
1439	3	was	6.871095
1439	4	rewarded	12.594086
1439	5	by	3.366573
1439	6	the	1.530068
1439	7	police	10.044828
1439	8	chief	11.05912
1439	9	.	1.628648
1440	1	The	0.0
1440	2	police	11.357867
1440	3	chief	9.827409
1440	4	was	5.882173
1440	5	rewarded	13.889093
1440	6	by	3.201257
1440	7	the	1.602527
1440	8	firefighter	19.697931
1440	9	.	1.711585
1441	1	The	0.0
1441	2	miscreant	20.089893
1441	3	kidnapped	19.700497
1441	4	the	4.535528
1441	5	beneficiary	14.213502
1441	6	.	2.318875
1442	1	The	0.0
1442	2	beneficiary	15.433439
1442	3	kidnapped	20.743979
1442	4	the	5.186424
1442	5	miscreant	19.998911
1442	6	.	2.20875
1443	1	The	0.0
1443	2	beneficiary	15.433439
1443	3	was	7.41304
1443	4	kidnapped	15.05088
1443	5	by	1.807483
1443	6	the	1.703044
1443	7	miscreant	20.270782
1443	8	.	2.566807
1444	1	The	0.0
1444	2	miscreant	20.089893
1444	3	was	7.065043
1444	4	kidnapped	14.399703
1444	5	by	1.777393
1444	6	the	1.768323
1444	7	beneficiary	16.766289
1444	8	.	2.624349
1445	1	The	0.0
1445	2	social	12.468357
1445	3	worker	9.643515
1445	4	comforted	21.763407
1445	5	the	4.787284
1445	6	abused	18.949114
1445	7	woman	7.266435
1445	8	.	2.113316
1446	1	The	0.0
1446	2	abused	20.585434
1446	3	woman	9.206219
1446	4	comforted	20.384228
1446	5	the	3.649411
1446	6	social	12.574391
1446	7	worker	7.076636
1446	8	.	1.89871
1447	1	The	0.0
1447	2	abused	20.585434
1447	3	woman	9.206219
1447	4	was	6.865498
1447	5	comforted	15.700588
1447	6	by	0.375338
1447	7	the	1.868827
1447	8	social	11.242465
1447	9	worker	8.242834
1447	10	.	1.998166
1448	1	The	0.0
1448	2	social	12.468357
1448	3	worker	9.643515
1448	4	was	6.90029
1448	5	comforted	16.004885
1448	6	by	0.29657
1448	7	the	1.681206
1448	8	abused	19.616392
1448	9	woman	7.810289
1448	10	.	2.365532
1449	1	The	0.0
1449	2	UNK-LC	9.832897
1449	3	overwhelmed	19.400345
1449	4	the	2.992769
1449	5	lab	12.795305
1449	6	assistant	18.177942
1449	7	.	2.613102
1450	1	The	0.0
1450	2	lab	13.501927
1450	3	assistant	14.875137
1450	4	overwhelmed	20.380865
1450	5	the	2.339725
1450	6	UNK-LC	8.976996
1450	7	.	1.891684
1451	1	The	0.0
1451	2	lab	13.501927
1451	3	assistant	14.875137
1451	4	was	7.950179
1451	5	overwhelmed	13.204689
1451	6	by	0.461643
1451	7	the	1.756519
1451	8	UNK-LC	9.197162
1451	9	.	2.662348
1452	1	The	0.0
1452	2	UNK-LC	9.832897
1452	3	was	7.314596
1452	4	overwhelmed	12.83052
1452	5	by	0.657271
1452	6	the	1.624016
1452	7	lab	14.536736
1452	8	assistant	17.494781
1452	9	.	2.376561
1453	1	The	0.0
1453	2	warmonger	21.459232
1453	3	terrorized	19.284328
1453	4	the	4.499849
1453	5	UNK-LC	9.332948
1453	6	.	1.482515
1454	1	The	0.0
1454	2	UNK-LC	9.832897
1454	3	terrorized	20.431086
1454	4	the	3.420804
1454	5	warmonger	21.515833
1454	6	.	1.52709
1455	1	The	0.0
1455	2	UNK-LC	9.832897
1455	3	was	7.314596
1455	4	terrorized	17.883995
1455	5	by	0.867591
1455	6	the	1.711405
1455	7	warmonger	20.825092
1455	8	.	1.537211
1456	1	The	0.0
1456	2	warmonger	21.459232
1456	3	was	10.266212
1456	4	terrorized	15.894538
1456	5	by	0.925528
1456	6	the	1.742234
1456	7	UNK-LC	8.445325
1456	8	.	2.132509
1457	1	The	0.0
1457	2	conductor	15.791545
1457	3	tolerated	20.428196
1457	4	the	2.071706
1457	5	violinist	17.154341
1457	6	.	2.768
1458	1	The	0.0
1458	2	violinist	19.070217
1458	3	tolerated	22.724743
1458	4	the	2.521279
1458	5	conductor	12.901399
1458	6	.	2.20387
1459	1	The	0.0
1459	2	violinist	19.070217
1459	3	was	6.946488
1459	4	tolerated	17.096804
1459	5	by	3.313839
1459	6	the	1.722994
1459	7	conductor	12.060131
1459	8	.	1.864009
1460	1	The	0.0
1460	2	conductor	15.791545
1460	3	was	6.59009
1460	4	tolerated	16.825321
1460	5	by	3.121202
1460	6	the	1.702176
1460	7	violinist	15.228524
1460	8	.	2.344604
1461	1	The	0.0
1461	2	pitcher	17.012535
1461	3	signaled	17.524952
1461	4	the	2.986651
1461	5	hitter	18.390587
1461	6	.	3.267065
1462	1	The	0.0
1462	2	hitter	19.69549
1462	3	signaled	16.611849
1462	4	the	2.947645
1462	5	pitcher	17.315886
1462	6	.	4.207741
1463	1	The	0.0
1463	2	hitter	19.69549
1463	3	was	6.658384
1463	4	signaled	16.587893
1463	5	by	2.058987
1463	6	the	1.594755
1463	7	pitcher	15.808837
1463	8	.	2.609782
1464	1	The	0.0
1464	2	pitcher	17.012535
1464	3	was	6.763972
1464	4	signaled	17.306904
1464	5	by	2.204893
1464	6	the	1.647912
1464	7	hitter	17.949926
1464	8	.	2.149503
1465	1	The	0.0
1465	2	quarterback	17.03945
1465	3	kissed	18.634596
1465	4	the	2.919921
1465	5	cheerleader	17.725685
1465	6	.	2.51198
1466	1	The	0.0
1466	2	cheerleader	20.428944
1466	3	kissed	19.719574
1466	4	the	2.754796
1466	5	quarterback	13.131208
1466	6	.	1.740841
1467	1	The	0.0
1467	2	cheerleader	20.428944
1467	3	was	7.883704
1467	4	kissed	15.333234
1467	5	by	3.229922
1467	6	the	1.963724
1467	7	quarterback	13.874185
1467	8	.	2.024335
1468	1	The	0.0
1468	2	quarterback	17.03945
1468	3	was	6.787554
1468	4	kissed	14.629128
1468	5	by	3.177086
1468	6	the	1.989081
1468	7	cheerleader	18.362867
1468	8	.	2.939339
1469	1	The	0.0
1469	2	camper	20.403439
1469	3	startled	18.779108
1469	4	the	3.170462
1469	5	bear	14.379422
1469	6	.	2.854677
1470	1	The	0.0
1470	2	bear	14.275088
1470	3	startled	20.957113
1470	4	the	3.693506
1470	5	camper	18.865368
1470	6	.	1.506572
1471	1	The	0.0
1471	2	bear	14.275088
1471	3	was	8.479003
1471	4	startled	15.14676
1471	5	by	1.448108
1471	6	the	1.510777
1471	7	camper	21.208811
1471	8	.	1.627554
1472	1	The	0.0
1472	2	camper	20.403439
1472	3	was	6.959689
1472	4	startled	15.29719
1472	5	by	1.291408
1472	6	the	1.585571
1472	7	bear	14.57265
1472	8	.	3.30809
1473	1	The	0.0
1473	2	admiral	16.084568
1473	3	accompanied	15.786859
1473	4	the	2.688193
1473	5	lieutenant	15.198128
1473	6	.	6.815557
1474	1	The	0.0
1474	2	lieutenant	17.201191
1474	3	accompanied	22.274857
1474	4	the	2.793829
1474	5	admiral	15.043932
1474	6	.	1.957578
1475	1	The	0.0
1475	2	lieutenant	17.201191
1475	3	was	10.112237
1475	4	accompanied	11.851074
1475	5	by	0.074206
1475	6	the	1.777664
1475	7	admiral	14.656587
1475	8	.	2.385077
1476	1	The	0.0
1476	2	admiral	16.084568
1476	3	was	6.232409
1476	4	accompanied	11.464499
1476	5	by	0.085191
1476	6	the	1.71229
1476	7	lieutenant	15.741159
1476	8	.	6.527588
1477	1	The	0.0
1477	2	tenor	15.675228
1477	3	loved	17.340899
1477	4	the	3.812778
1477	5	soprano	15.470737
1477	6	.	2.070276
1478	1	The	0.0
1478	2	soprano	17.28495
